,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,previous,y
3383,34,0,2,1,1704,1,0,15,8,218,2,0,0
3384,57,0,1,3,0,1,0,15,8,215,2,0,0
3385,42,7,1,3,8,1,0,15,8,299,1,0,0
3386,47,1,1,1,39,1,0,15,8,160,1,0,0
3387,33,9,0,0,20,1,0,15,8,172,4,0,0
3388,43,9,2,1,293,1,0,15,8,49,1,0,0
3389,40,4,2,2,157,1,0,15,8,68,2,0,0
3390,35,1,2,1,487,1,0,15,8,117,1,0,0
3391,26,9,2,2,192,1,0,15,8,477,1,0,0
3392,53,1,1,1,136,1,0,15,8,99,1,0,0
3393,55,1,1,1,1328,1,0,15,8,100,1,0,0
3394,46,4,1,2,1038,1,1,15,8,200,3,0,0
3395,24,7,1,1,51,1,1,15,8,187,2,0,0
3396,47,1,1,1,3008,1,1,15,8,236,3,0,0
3398,55,7,0,0,2923,1,0,15,8,104,2,0,0
3400,30,9,1,2,-256,1,0,15,8,51,5,0,0
3401,54,7,0,0,234,1,0,15,8,140,3,0,0
3402,41,9,1,1,288,1,0,15,8,221,4,0,0
3403,42,4,2,2,1146,1,0,15,8,98,2,0,0
3404,43,1,1,1,3060,1,0,15,8,253,2,0,0
3405,54,0,1,3,907,1,0,15,8,71,1,0,0
3406,56,4,1,2,334,1,0,15,8,127,2,0,0
3407,54,6,0,1,1374,1,0,15,8,74,2,0,0
3408,30,1,1,0,124,1,0,15,8,126,4,0,0
3409,53,5,1,2,74,1,0,15,8,122,1,0,0
3411,41,1,1,1,680,1,0,15,8,173,2,0,0
3413,58,0,0,1,1713,0,0,15,8,544,2,0,0
3416,39,10,0,1,193,1,0,15,8,73,1,0,0
3418,60,7,1,3,132,1,0,15,8,29,1,0,0
3419,42,4,1,2,1323,1,1,15,8,193,5,0,0
3420,47,1,1,1,3237,1,0,15,8,198,3,0,0
3421,41,2,0,2,252,0,0,15,8,57,2,0,0
3422,46,1,1,1,84,1,0,15,8,49,1,0,0
3423,45,4,2,2,0,1,0,15,8,197,4,0,0
3424,48,7,2,0,848,1,0,15,8,98,1,0,0
3425,57,7,1,1,84,1,0,15,8,59,1,0,0
3426,54,1,0,0,190,1,0,15,8,196,2,0,0
3427,30,9,1,1,1534,1,1,15,8,243,1,0,0
3428,41,4,2,2,1278,1,0,15,8,344,2,0,0
3429,46,1,1,0,252,1,0,15,8,570,2,0,0
3430,35,1,2,0,1215,1,0,15,8,597,1,0,0
3432,58,4,0,2,347,0,0,15,8,525,1,0,0
3434,25,9,2,2,468,1,0,15,8,147,1,0,0
3435,56,9,1,1,28,1,0,15,8,236,1,0,0
3437,44,4,1,1,38,1,0,15,8,152,2,0,0
3438,36,10,1,1,-318,1,0,15,8,133,2,0,0
3439,41,7,1,1,714,1,1,15,8,504,5,0,0
3441,46,1,1,1,536,1,0,15,8,164,2,0,0
3442,42,7,1,1,1048,1,0,15,8,51,1,0,0
3443,58,9,1,3,49,1,0,15,8,75,2,0,0
3444,53,0,1,1,-197,1,1,15,8,178,1,0,0
3445,51,1,1,1,1779,1,0,15,8,99,2,0,0
3446,38,3,1,1,1372,1,1,15,8,224,1,0,0
3447,54,1,1,0,24,1,0,15,8,34,1,0,0
3448,46,6,2,2,1934,1,0,15,8,236,3,0,0
3450,22,8,2,1,364,1,0,15,8,282,1,0,0
3451,47,0,0,0,357,1,1,15,8,134,1,0,0
3452,34,7,0,1,202,1,0,15,8,318,1,0,0
3453,42,0,1,1,281,1,0,15,8,118,1,0,0
3456,38,0,1,1,0,1,0,15,8,225,1,0,0
3457,46,1,1,0,1114,1,0,15,8,490,3,0,0
3459,41,9,0,1,536,1,0,15,8,76,3,0,0
3460,27,1,2,0,431,1,0,15,8,286,2,0,0
3461,56,10,1,1,2552,1,0,15,8,176,2,0,0
3463,34,4,1,3,-353,1,0,15,8,328,1,0,0
3464,25,8,2,1,1139,1,0,15,8,22,3,0,0
3465,35,10,1,0,494,1,0,15,8,71,4,0,0
3466,46,2,1,3,676,1,1,15,8,106,3,0,0
3467,32,0,2,1,287,0,0,15,8,465,3,0,0
3469,40,5,1,1,1842,0,0,15,8,56,1,0,0
3471,41,2,1,2,102,0,0,15,8,323,1,0,0
3472,33,1,2,0,279,1,0,15,8,113,1,0,0
3473,32,4,2,1,6,1,0,15,8,228,1,0,0
3474,39,9,1,0,644,1,0,15,8,110,1,0,0
3476,33,9,2,1,402,1,1,15,8,59,1,0,0
3477,32,7,1,1,401,1,0,15,8,294,2,0,0
3478,46,0,1,0,31,1,0,15,8,144,1,0,0
3479,42,1,1,1,-628,1,1,15,8,251,1,0,0
3480,39,0,1,1,598,1,0,15,8,444,1,0,0
3481,43,1,0,0,92,1,0,15,8,237,2,0,0
3482,33,4,2,2,-625,1,0,15,8,399,1,0,0
3487,54,9,0,1,784,1,1,15,8,579,1,0,0
3488,48,1,1,0,680,1,0,15,8,387,4,0,0
3490,27,7,1,1,94,1,0,15,8,352,2,0,0
3492,56,1,2,0,739,1,0,15,8,95,1,0,0
3493,26,9,2,1,2,1,1,15,8,461,1,0,0
3494,55,4,1,3,-171,1,0,15,8,30,2,0,0
3495,33,1,1,1,217,1,0,15,8,561,1,0,0
3496,52,1,1,3,826,1,0,15,8,468,2,0,0
3498,50,4,1,2,106,1,0,15,8,388,2,0,0
3501,54,4,1,0,366,1,0,15,8,589,1,0,0
3502,30,0,0,1,370,1,0,15,8,160,1,0,0
3505,55,7,0,1,72,1,1,15,8,384,4,0,0
3506,56,3,0,1,0,0,0,15,8,103,1,0,0
3507,48,4,1,3,1103,1,0,15,8,52,1,0,0
3508,36,1,2,1,1392,1,0,15,8,205,2,0,0
3510,30,4,2,2,78,1,0,15,8,73,2,0,0
3511,59,4,2,1,671,1,1,15,8,157,5,0,0
3512,27,1,2,1,228,1,1,15,8,186,5,0,0
3513,55,11,1,3,666,0,0,15,8,73,5,0,0
3516,44,9,1,1,185,1,0,15,8,194,2,0,0
3517,43,1,1,0,108,1,1,15,8,420,4,0,0
3518,59,5,1,0,1423,1,0,15,8,584,2,0,0
3520,43,3,1,0,18,1,1,15,8,192,3,0,0
3521,49,7,2,1,3061,1,0,15,8,155,2,0,0
3524,40,1,1,0,902,1,0,15,8,619,4,0,0
3525,43,1,2,1,421,1,0,15,8,298,3,0,0
3530,56,7,1,1,2658,1,0,15,8,302,1,0,0
3531,43,1,1,0,632,1,0,15,8,440,2,0,0
3532,36,1,2,0,263,1,0,15,8,172,2,0,0
3536,45,1,1,0,810,1,0,15,8,213,4,0,0
3537,54,1,1,0,-219,1,0,15,8,276,4,0,0
3538,42,0,1,1,679,1,0,15,8,194,2,0,0
3542,55,9,1,1,2014,1,1,15,8,253,2,0,0
3543,31,9,2,1,1819,1,0,15,8,226,2,0,0
3544,52,1,1,1,665,1,0,15,8,57,4,0,0
3545,50,3,1,0,395,1,0,15,8,419,2,0,0
3547,34,1,1,1,326,1,1,15,8,150,2,0,0
3549,33,4,2,1,-174,1,0,15,8,156,5,0,0
3551,31,1,0,1,1125,0,1,15,8,548,1,0,0
3552,25,1,2,1,0,1,0,15,8,244,2,0,0
3554,56,0,1,1,2256,1,0,15,8,171,2,0,0
3555,43,1,1,0,778,1,1,15,8,284,5,0,0
3559,48,1,1,0,1001,1,0,15,8,422,2,0,0
3561,42,1,1,0,1320,0,0,15,8,301,4,0,0
3562,50,1,1,1,1604,1,0,15,8,267,5,0,0
3563,36,4,1,2,900,1,0,15,8,475,2,0,0
3565,40,1,1,0,2562,1,0,15,8,487,4,0,0
3566,55,0,1,1,1102,1,0,15,8,126,2,0,0
3567,24,1,2,0,758,1,0,15,8,129,1,0,0
3569,49,7,1,1,2201,1,0,15,8,233,3,0,0
3570,30,7,1,1,271,1,0,15,8,365,1,0,0
3572,46,9,0,1,435,1,0,15,8,192,3,0,0
3573,36,1,1,1,412,1,0,15,8,244,2,0,0
3574,44,9,0,1,809,1,0,15,8,118,4,0,0
3575,48,1,1,0,575,0,0,15,8,101,3,0,0
3576,49,9,1,1,3033,0,0,15,8,125,5,0,0
3578,23,7,2,1,496,1,0,15,8,430,2,0,0
3585,53,4,2,2,1074,1,0,15,8,523,2,0,0
3586,31,1,1,1,-720,1,1,15,8,112,2,0,0
3587,56,1,1,0,690,1,0,15,8,309,2,0,0
3588,40,4,1,0,1231,1,1,15,8,184,2,0,0
3590,42,1,1,0,1742,1,0,15,8,420,2,0,0
3591,59,5,0,1,337,1,0,15,8,118,4,0,0
3592,45,9,1,1,-237,1,1,15,8,71,3,0,0
3593,53,0,1,1,1739,1,0,15,8,103,3,0,0
3595,60,0,1,1,1880,1,0,15,8,196,4,0,0
3599,33,1,1,1,175,1,0,15,8,392,2,0,0
3600,37,7,1,1,1,0,0,15,8,395,2,0,0
3601,60,4,0,0,38,1,0,15,8,78,4,0,0
3603,31,0,2,1,358,1,0,15,8,124,2,0,0
3606,45,1,1,1,120,1,1,15,8,53,3,0,0
3607,56,1,1,1,-382,1,0,15,8,278,4,0,0
3608,36,9,1,1,146,1,1,15,8,284,2,0,0
3609,40,7,1,1,574,1,0,15,8,68,3,0,0
3610,42,1,1,0,2519,1,0,15,8,262,4,0,0
3611,52,0,1,1,395,1,0,15,8,391,3,0,0
3613,59,0,0,1,975,1,0,15,8,263,4,0,0
3614,41,9,1,1,768,1,0,15,8,214,4,0,0
3615,61,5,1,1,280,1,0,15,8,88,3,0,0
3616,57,4,1,2,388,0,1,15,8,262,4,0,0
3618,55,4,2,2,1092,1,1,15,8,202,4,0,0
3619,54,4,1,1,1394,1,0,15,8,438,5,0,0
3620,55,7,1,1,151,1,0,15,8,88,2,0,0
3621,31,0,1,3,-295,1,0,15,8,311,3,0,0
3623,49,5,1,3,247,0,0,15,8,213,2,0,0
3624,31,1,2,1,33,1,0,15,8,214,4,0,0
3625,34,1,1,1,452,1,0,15,8,90,3,0,0
3626,31,4,2,2,635,1,0,15,8,293,2,0,0
3627,23,7,2,1,75,1,0,15,8,448,4,0,0
3629,43,1,1,0,2605,1,0,15,8,347,4,0,0
3630,31,9,2,2,56,0,0,15,8,320,3,0,0
3631,45,9,1,1,89,1,0,15,8,175,2,0,0
3633,27,9,1,1,7,1,0,15,8,98,2,0,0
3635,58,4,1,2,2360,0,0,15,8,177,3,0,0
3636,39,1,2,0,-21,0,0,15,8,121,3,0,0
3640,45,0,1,1,805,1,0,15,8,186,3,0,0
3641,58,1,1,0,2547,0,0,15,8,174,4,0,0
3642,56,2,1,2,-124,1,0,15,8,374,5,0,0
3643,51,1,1,1,1414,1,0,15,8,241,2,0,0
3646,58,4,0,2,1533,0,0,15,8,137,2,0,0
3647,51,6,2,1,1640,1,0,15,8,67,4,0,0
3648,45,1,1,0,91,1,0,15,8,239,2,0,0
3649,41,4,2,2,480,1,0,15,8,178,2,0,0
3650,28,1,2,0,643,1,0,15,8,297,1,0,0
3651,51,1,1,3,2547,1,0,15,8,491,2,0,0
3652,45,1,1,3,110,1,0,15,8,377,4,0,0
3653,46,0,1,1,35,0,0,16,8,84,2,0,0
3654,43,4,2,1,-228,1,1,16,8,122,2,0,0
3656,50,0,0,1,1332,1,0,16,8,95,3,0,0
3657,55,9,1,1,0,1,0,16,8,248,3,0,0
3658,52,1,1,0,779,1,0,16,8,30,3,0,0
3659,53,0,1,0,228,1,0,16,8,97,1,0,0
3660,51,1,1,1,22,1,0,16,8,336,2,0,0
3661,31,0,2,1,0,1,0,16,8,28,4,0,0
3662,41,9,2,1,2919,1,0,16,8,329,3,0,0
3663,39,1,1,0,186,1,0,16,8,208,3,0,0
3665,39,9,1,3,880,1,0,16,8,29,1,0,0
3666,41,4,1,1,218,1,0,16,8,247,1,0,0
3667,36,1,1,1,512,1,0,16,8,343,1,0,0
3668,40,1,2,1,1101,1,0,16,8,214,1,0,0
3670,32,0,1,1,0,0,0,16,8,137,1,0,0
3671,45,1,0,0,104,1,0,16,8,206,4,0,0
3672,32,9,0,1,75,0,0,16,8,129,1,0,0
3674,58,5,0,0,6,0,0,16,8,228,1,0,0
3675,40,9,1,1,75,1,0,16,8,259,1,0,0
3676,40,7,1,0,44,1,0,16,8,144,1,0,0
3677,36,7,2,3,281,1,0,16,8,515,1,0,1
3678,40,0,1,1,2,1,0,16,8,29,1,0,0
3679,35,4,2,2,205,1,0,16,8,512,1,0,0
3680,39,1,1,0,2133,1,1,16,8,179,1,0,0
3682,30,6,2,2,901,1,1,16,8,601,1,0,0
3685,55,9,1,1,726,1,0,16,8,271,1,0,0
3686,40,9,1,1,26,1,0,16,8,230,3,0,0
3687,27,8,2,2,66,1,0,16,8,456,1,0,0
3688,40,0,1,1,2523,1,0,16,8,75,1,0,0
3689,28,4,1,2,82,1,1,16,8,225,1,0,0
3690,32,4,1,2,0,1,0,16,8,387,1,0,0
3692,29,0,2,1,-507,1,0,16,8,286,1,0,0
3694,45,6,1,3,-257,0,0,16,8,448,2,0,0
3695,32,4,1,1,1423,1,0,16,8,223,3,0,0
3696,47,7,1,1,51,1,1,16,8,312,1,0,0
3697,40,7,1,1,1688,0,0,16,8,93,1,0,0
3698,33,7,2,1,0,1,0,16,8,212,1,0,0
3699,55,3,1,0,1000,1,0,16,8,178,1,0,0
3700,31,1,2,1,0,1,1,16,8,111,1,0,0
3703,31,0,0,2,146,1,0,16,8,297,1,0,0
3704,41,1,1,3,732,1,0,16,8,25,1,0,0
3705,43,0,2,1,2539,1,0,16,8,529,4,0,0
3706,36,7,1,1,208,1,0,16,8,99,1,0,0
3707,48,4,1,2,542,1,0,16,8,137,1,0,0
3710,43,1,1,1,19,1,0,16,8,249,1,0,0
3713,29,1,1,1,832,1,0,16,8,228,2,0,0
3715,53,10,1,1,76,1,1,16,8,283,1,0,0
3716,31,9,0,1,268,0,0,16,8,118,2,0,0
3717,25,0,1,1,16,1,0,16,8,129,1,0,0
3718,26,0,2,1,-235,1,0,16,8,103,1,0,0
3719,36,0,2,1,0,1,1,16,8,213,1,0,0
3720,43,7,0,1,207,1,0,16,8,132,1,0,0
3721,45,0,0,1,109,1,0,16,8,122,1,0,0
3722,56,4,0,2,975,1,0,16,8,130,4,0,0
3723,51,9,1,1,143,1,0,16,8,627,1,0,0
3724,47,1,1,0,1756,1,0,16,8,207,1,0,0
3725,44,3,1,0,-972,1,1,16,8,114,2,0,0
3726,31,7,1,1,5,1,0,16,8,216,1,0,0
3727,46,4,1,1,36,1,0,16,8,250,1,0,0
3728,32,4,2,2,0,0,0,16,8,91,1,0,0
3729,31,0,1,1,468,1,0,16,8,159,1,0,0
3730,45,1,1,0,804,1,0,16,8,528,1,0,1
3731,31,10,2,1,199,1,0,16,8,86,1,0,0
3733,43,1,1,3,91,1,0,16,8,37,1,0,0
3734,26,1,2,0,102,1,0,16,8,46,1,0,0
3735,29,4,1,2,1,1,1,16,8,49,1,0,0
3736,30,7,2,1,484,1,0,16,8,356,2,0,0
3737,39,4,1,2,0,1,1,16,8,107,2,0,0
3738,51,1,1,0,196,1,0,16,8,248,1,0,0
3741,49,9,1,1,1269,1,0,16,8,355,2,0,0
3742,30,0,1,1,67,1,0,16,8,149,1,0,0
3743,38,1,1,1,961,1,0,16,8,346,1,0,0
3744,40,7,1,1,181,1,0,16,8,370,1,0,0
3745,34,2,1,2,355,1,0,16,8,261,1,0,0
3746,41,4,1,2,0,0,1,16,8,330,4,0,0
3747,37,4,2,2,499,1,0,16,8,537,1,0,0
3748,32,7,0,1,-115,1,0,16,8,134,1,0,0
3750,38,1,2,3,1146,1,0,16,8,84,1,0,0
3751,34,6,1,2,1029,1,1,16,8,125,1,0,0
3752,42,0,1,1,534,1,0,16,8,139,2,0,0
3753,27,7,1,1,15,1,0,16,8,167,1,0,0
3754,35,7,1,1,1053,1,0,16,8,25,1,0,0
3755,43,0,2,1,6,0,0,16,8,244,1,0,0
3756,29,7,2,1,-142,1,0,16,8,140,1,0,0
3757,33,7,0,1,2,1,0,16,8,165,1,0,0
3758,57,5,0,1,70,1,0,16,8,122,1,0,0
3759,50,2,1,1,556,1,0,16,8,130,2,0,0
3760,28,7,2,1,45,1,0,16,8,345,1,0,0
3762,33,1,0,1,-131,1,0,16,8,145,1,0,0
3763,24,1,1,1,142,1,1,16,8,300,1,0,0
3764,34,9,2,1,0,1,1,16,8,214,1,0,0
3765,23,0,1,2,2,1,0,16,8,140,1,0,0
3766,59,5,1,0,646,1,0,16,8,140,1,0,0
3767,40,0,2,1,739,1,0,16,8,132,1,0,0
3768,44,1,1,0,1511,1,0,16,8,96,2,0,0
3769,33,1,1,1,58,0,0,16,8,144,2,0,0
3771,39,1,1,0,385,1,0,16,8,225,4,0,0
3772,36,4,0,2,1343,1,1,16,8,73,1,0,0
3773,34,7,0,1,169,1,0,16,8,260,1,0,0
3775,47,7,1,0,1496,1,0,16,8,211,2,0,0
3776,40,1,1,1,580,1,0,16,8,192,1,0,0
3777,30,9,1,1,-306,1,1,16,8,203,1,0,0
3778,27,4,1,1,-41,1,0,16,8,24,1,0,0
3779,40,0,0,1,783,1,1,16,8,171,2,0,0
3780,26,1,0,1,241,1,0,16,8,136,1,0,0
3782,43,4,1,1,-26,1,0,16,8,343,1,0,0
3783,36,9,2,2,705,1,0,16,8,111,1,0,0
3784,32,1,1,1,23,1,0,16,8,77,1,0,0
3787,36,9,1,2,183,1,0,16,8,360,1,0,0
3788,33,1,2,1,272,1,0,16,8,122,3,0,0
3790,30,9,2,1,677,1,0,16,8,241,1,0,0
3791,59,0,0,1,174,1,0,16,8,204,1,0,0
3792,32,1,1,0,1877,1,0,16,8,601,1,0,0
3794,25,1,1,1,109,1,0,16,8,306,1,0,0
3795,30,1,2,3,194,1,0,16,8,410,1,0,0
3796,32,1,2,1,8,1,0,16,8,265,1,0,0
3797,30,0,1,1,40,1,1,16,8,108,2,0,0
3798,45,1,1,1,-1400,1,0,16,8,172,4,0,0
3799,47,1,1,1,-656,1,0,16,8,184,2,0,0
3800,25,9,2,1,1400,1,1,16,8,424,1,0,0
3801,28,1,1,0,507,1,0,16,8,359,1,0,0
3802,30,1,2,1,75,1,0,16,8,123,1,0,0
3803,28,0,1,2,364,1,0,16,8,169,1,0,0
3805,32,1,1,1,1197,1,1,16,8,241,1,0,0
3807,40,6,1,2,1126,1,0,16,8,22,4,0,0
3808,29,1,2,0,105,1,0,16,8,326,1,0,0
3809,38,0,1,1,-650,0,0,16,8,317,1,0,0
3810,37,1,2,0,117,1,0,16,8,196,3,0,0
3811,22,0,2,1,118,1,0,16,8,270,1,0,0
3812,23,0,2,1,178,1,0,16,8,107,1,0,0
3814,27,1,2,0,0,1,0,16,8,576,1,0,0
3815,31,0,1,1,5,0,0,16,8,102,1,0,0
3816,26,1,2,1,65,0,0,16,8,161,3,0,0
3817,36,0,0,1,246,1,0,16,8,206,2,0,0
3818,29,1,2,1,1166,1,0,16,8,33,1,0,0
3819,37,7,0,1,49,1,0,16,8,619,2,0,1
3820,39,1,1,0,95,1,0,16,8,230,1,0,0
3821,38,10,1,0,113,1,0,16,8,27,2,0,0
3822,27,2,1,1,554,1,0,16,8,131,1,0,0
3823,58,5,1,0,269,1,0,16,8,38,2,0,0
3824,36,1,1,1,63,1,0,16,8,322,2,0,0
3825,24,7,2,1,-248,1,0,16,8,187,1,0,0
3826,25,7,2,1,32,1,0,16,8,124,1,0,0
3827,43,4,1,1,452,1,0,16,8,107,2,0,0
3828,38,1,1,0,467,1,0,16,8,379,1,0,0
3831,35,9,1,1,523,1,1,16,8,95,1,0,0
3832,46,1,1,0,2499,1,0,16,8,42,3,0,0
3833,30,9,2,2,236,1,0,16,8,197,1,0,0
3836,45,4,1,2,876,0,0,16,8,178,1,0,0
3837,45,1,1,0,1163,0,0,16,8,230,1,0,0
3838,53,9,2,1,708,1,0,16,8,631,3,0,0
3839,34,9,2,2,586,1,0,16,8,489,2,0,0
3841,57,3,1,0,260,1,0,16,8,38,3,0,0
3842,55,1,1,0,571,1,0,16,8,323,4,0,0
3843,52,9,2,1,36,1,0,16,8,335,1,0,0
3844,54,9,0,1,0,1,0,16,8,161,1,0,0
3845,29,1,2,0,-63,1,0,16,8,410,3,0,0
3846,23,7,2,1,91,1,0,16,8,374,2,0,0
3847,24,7,2,1,0,0,0,16,8,280,1,0,0
3848,59,1,1,1,169,1,0,16,8,181,3,0,0
3850,40,1,1,1,2073,1,0,16,8,166,2,0,0
3852,35,1,1,1,53,1,0,16,8,258,2,0,0
3853,56,3,1,0,82,0,0,16,8,215,1,0,0
3854,28,9,1,1,58,0,0,16,8,136,2,0,0
3855,32,4,2,1,916,1,0,16,8,381,2,0,0
3856,40,4,0,2,37,1,0,16,8,412,1,0,0
3857,32,1,2,0,100,1,0,16,8,376,2,0,0
3858,41,7,1,0,124,1,0,16,8,393,2,0,0
3859,55,4,1,0,19,1,0,16,8,56,3,0,0
3860,52,9,1,1,420,0,0,16,8,112,4,0,0
3861,58,9,0,1,906,1,1,16,8,155,3,0,0
3863,44,1,0,3,532,0,0,16,8,141,2,0,0
3864,53,1,1,0,634,1,0,16,8,475,2,0,0
3865,44,7,1,1,0,1,1,16,8,471,2,0,0
3866,41,0,1,1,338,1,0,16,8,121,1,0,0
3867,44,0,1,1,0,1,1,16,8,159,1,0,0
3868,38,4,1,2,2724,1,0,16,8,177,4,0,0
3869,27,4,2,2,-98,1,1,16,8,344,2,0,0
3870,44,0,1,1,73,1,0,16,8,404,1,0,0
3871,45,1,2,1,636,1,0,16,8,287,4,0,0
3872,30,1,2,1,132,1,0,16,8,329,1,0,0
3873,47,9,1,2,282,1,0,16,8,433,1,0,0
3874,54,2,1,0,3343,1,1,16,8,216,1,0,0
3875,29,9,2,1,-166,1,0,16,8,323,2,0,0
3878,57,2,1,2,-524,1,0,16,8,199,4,0,0
3879,51,1,1,0,1194,1,0,16,8,558,3,0,0
3880,32,0,2,1,422,1,0,16,8,221,2,0,0
3882,41,10,1,1,356,1,0,16,8,80,2,0,0
3883,53,9,1,1,31,1,0,16,8,90,2,0,0
3884,29,6,2,1,272,1,0,16,8,123,3,0,0
3885,28,4,1,2,103,1,0,16,8,461,2,0,0
3888,44,1,1,0,1485,1,0,16,8,428,1,0,0
3889,32,2,2,2,1,1,1,16,8,411,2,0,0
3891,34,1,2,0,85,0,0,16,8,136,1,0,0
3892,43,7,1,0,822,1,0,16,8,112,1,0,0
3893,41,4,0,2,647,1,0,16,8,270,1,0,0
3894,41,4,1,2,223,1,0,16,8,124,1,0,0
3895,47,1,1,0,242,1,0,16,8,214,4,0,0
3896,33,1,1,1,64,0,0,16,8,239,3,0,0
3897,47,7,1,1,2597,1,0,16,8,323,1,0,0
3898,46,4,0,2,770,1,0,16,8,94,1,0,0
3900,30,0,1,1,122,1,0,16,8,107,1,0,0
3901,41,9,2,1,28,0,0,16,8,51,1,0,0
3902,30,9,1,1,1011,1,0,16,8,109,1,0,0
3905,47,7,1,1,837,1,1,16,8,136,1,0,0
3907,60,5,1,0,458,1,0,16,8,103,1,0,0
3908,34,0,1,1,641,1,1,16,8,467,1,0,0
3909,44,6,1,1,1310,1,0,16,8,290,1,0,0
3910,29,9,1,1,782,1,0,16,8,131,1,0,0
3911,48,1,1,1,478,1,1,16,8,168,2,0,0
3913,60,4,1,2,36,1,0,16,8,194,3,0,0
3915,30,7,2,2,136,1,1,16,8,208,5,0,0
3917,37,7,2,1,934,1,0,16,8,242,3,0,0
3918,42,1,1,1,314,1,1,16,8,269,2,0,0
3919,34,9,1,1,978,1,0,16,8,370,2,0,0
3921,27,7,2,1,194,1,0,16,8,326,1,0,0
3924,43,9,1,1,17,1,0,16,8,353,4,0,0
3926,55,4,2,2,1464,1,0,16,8,92,1,0,0
3928,56,2,1,2,1297,1,0,16,8,180,1,0,0
3929,21,0,2,1,325,1,0,16,8,467,1,0,0
3930,27,9,1,2,276,0,0,16,8,218,2,0,0
3931,24,0,2,1,770,1,0,16,8,233,1,0,0
3932,25,9,2,1,2,1,1,16,8,304,2,0,0
3933,41,1,1,0,208,1,0,16,8,315,3,0,0
3934,49,10,0,1,495,1,0,16,8,40,5,0,0
3937,45,1,1,0,71,1,0,16,8,355,2,0,0
3938,48,7,1,3,1155,1,0,16,8,557,4,0,0
3939,51,9,1,1,349,1,0,16,8,97,3,0,0
3940,33,9,1,1,153,1,0,16,8,148,2,0,0
3941,32,1,1,0,244,1,0,16,8,128,2,0,0
3942,41,9,1,1,493,1,0,16,8,130,3,0,0
3943,29,7,1,2,62,1,1,16,8,280,2,0,0
3944,49,9,0,2,874,1,0,16,8,152,2,0,0
3945,49,1,0,1,259,0,0,16,8,283,2,0,0
3946,25,0,2,1,304,0,0,16,8,523,3,0,0
3948,50,1,1,0,231,1,0,16,8,171,4,0,0
3951,32,1,1,0,158,1,0,16,8,84,4,0,0
3952,43,1,0,0,-57,1,0,16,8,221,2,0,0
3953,24,5,2,1,366,0,1,16,8,234,2,0,0
3954,49,1,1,0,327,1,0,16,8,138,2,0,0
3955,36,4,1,2,1125,1,1,16,8,339,5,0,0
3956,42,0,1,3,642,1,1,16,8,509,2,0,0
3958,30,9,2,1,298,1,0,16,8,164,2,0,0
3959,46,9,1,2,2207,1,0,16,8,243,3,0,0
3960,35,1,2,1,88,1,0,16,8,344,4,0,0
3961,44,0,1,1,2687,1,0,16,8,131,4,0,0
3963,42,1,1,0,398,1,0,16,8,251,4,0,0
3965,41,1,2,0,1649,1,0,16,8,312,3,0,0
3966,58,1,1,1,886,0,0,16,8,302,4,0,0
3968,37,0,1,1,281,1,0,16,8,279,2,0,0
3970,49,4,1,0,267,1,0,16,8,198,5,0,0
3973,32,9,2,2,192,1,0,16,8,303,5,0,0
3974,45,6,1,1,1113,1,0,16,8,67,2,0,0
3977,37,1,2,1,197,1,0,16,8,251,3,0,0
3978,28,7,2,1,317,1,0,16,8,21,3,0,0
3979,43,0,2,2,329,1,0,16,8,218,2,0,0
3981,30,4,2,2,5,0,0,16,8,476,3,0,0
3983,34,4,0,2,488,1,0,16,8,4,2,0,0
3984,30,7,2,1,442,1,0,16,8,283,3,0,0
3985,46,11,1,3,300,1,0,16,8,323,3,0,0
3986,52,1,1,0,1007,1,0,16,8,248,2,0,0
3987,44,1,1,0,195,1,0,16,8,541,5,0,0
3988,36,1,1,1,513,1,0,16,8,427,3,0,0
3991,24,1,2,1,77,1,0,16,8,236,2,0,0
3993,41,1,0,1,-104,1,0,16,8,32,3,0,0
3996,41,1,2,0,0,1,0,16,8,522,5,0,0
3997,26,1,2,0,-579,1,0,16,8,320,3,0,0
3998,53,2,1,2,2884,1,0,16,8,165,4,0,0
4002,40,1,1,1,0,1,0,16,8,167,2,0,0
4004,35,7,2,1,568,1,0,16,8,469,2,0,0
4007,32,1,1,0,217,1,0,16,8,169,3,0,0
4008,55,11,1,2,0,0,0,16,8,409,3,0,0
4010,42,1,1,1,388,1,1,16,8,437,2,0,0
4011,27,4,2,2,0,1,0,16,8,89,2,0,0
4013,32,0,1,1,193,1,0,16,8,294,4,0,0
4014,53,9,0,1,751,1,0,16,8,343,4,0,0
4016,23,1,2,1,105,1,0,16,8,498,2,0,0
4017,31,4,2,2,548,1,0,16,8,148,4,0,0
4018,46,7,1,1,271,1,0,16,8,134,4,0,0
4019,31,7,1,1,246,1,0,16,8,230,2,0,0
4021,52,6,1,1,1066,1,0,16,8,65,3,0,0
4022,38,1,1,0,-326,1,0,16,8,237,3,0,0
4023,38,1,2,0,1465,1,0,16,8,239,2,0,0
4026,30,1,1,1,68,1,1,16,8,393,2,0,0
4028,35,0,2,1,368,1,0,16,8,218,3,0,0
4029,45,0,1,1,-183,1,0,16,8,215,3,0,0
4030,57,5,1,0,70,1,1,16,8,186,5,0,0
4031,41,9,1,0,141,1,0,16,8,299,4,0,0
4032,44,1,1,0,75,0,0,16,8,107,3,0,0
